nan,1.786983871459960938e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.658832550048828125e+00,nan,8.289571762084960938e+00,7.521686553955078125e+00,nan,nan,nan,6.163811206817626953e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,1.358343124389648438e+01,3.104735612869262695e+00,3.092850446701049805e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.730300426483154297e+00,7.537730693817138672e+00,3.241340160369873047e+00,8.708268165588378906e+00,4.378074169158935547e+00,nan,8.724360466003417969e+00,6.833669662475585938e+00,4.400539875030517578e+00,5.995666503906250000e+00,1.247223377227783203e+01,nan,7.241154670715332031e+00,6.533878326416015625e+00,6.390693664550781250e+00,6.068984985351562500e+00,5.380802154541015625e+00,3.454094171524047852e+00,5.832830905914306641e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.423777341842651367e+00,5.200438499450683594e+00,1.464767551422119141e+01,nan,8.472994804382324219e+00,1.338373470306396484e+01,1.131945514678955078e+01,nan,nan,nan,8.179029464721679688e+00,6.133892059326171875e+00,nan,6.187271595001220703e+00,nan,1.467439460754394531e+01,1.325426387786865234e+01,5.236701011657714844e+00,3.422013521194458008e+00
nan,1.916528701782226562e+01,nan,2.082631349563598633e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.083529472351074219e+00,nan,3.241340160369873047e+00,8.708268165588378906e+00,4.378074169158935547e+00,nan,6.508010864257812500e+00,6.287138938903808594e+00,3.473374128341674805e+00,5.995666503906250000e+00,8.509512901306152344e+00,nan,7.241154670715332031e+00,5.297722339630126953e+00,1.147672367095947266e+01,7.110539913177490234e+00,4.562320709228515625e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.423777341842651367e+00,9.747507095336914062e+00,1.709386634826660156e+01,nan,3.855300188064575195e+00,1.338373470306396484e+01,1.131945514678955078e+01,nan,nan,nan,8.179029464721679688e+00,nan,nan,nan,nan,nan,nan,nan,nan
nan,1.916528701782226562e+01,nan,2.082631349563598633e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.083529472351074219e+00,nan,3.241340160369873047e+00,8.708268165588378906e+00,4.378074169158935547e+00,nan,6.508010864257812500e+00,6.287138938903808594e+00,3.473374128341674805e+00,5.995666503906250000e+00,8.509512901306152344e+00,nan,7.241154670715332031e+00,5.297722339630126953e+00,1.147672367095947266e+01,7.110539913177490234e+00,4.562320709228515625e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.423777341842651367e+00,9.747507095336914062e+00,1.709386634826660156e+01,nan,3.855300188064575195e+00,1.338373470306396484e+01,1.131945514678955078e+01,nan,nan,nan,8.179029464721679688e+00,nan,nan,nan,nan,nan,nan,nan,nan
nan,1.916528701782226562e+01,nan,2.082631349563598633e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.083529472351074219e+00,nan,3.241340160369873047e+00,8.708268165588378906e+00,4.378074169158935547e+00,nan,6.508010864257812500e+00,6.287138938903808594e+00,3.473374128341674805e+00,5.995666503906250000e+00,8.509512901306152344e+00,nan,7.241154670715332031e+00,5.297722339630126953e+00,1.147672367095947266e+01,7.110539913177490234e+00,4.562320709228515625e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.423777341842651367e+00,9.747507095336914062e+00,1.709386634826660156e+01,nan,3.855300188064575195e+00,1.338373470306396484e+01,1.131945514678955078e+01,nan,nan,nan,8.179029464721679688e+00,nan,nan,nan,nan,nan,nan,nan,nan
nan,1.916528701782226562e+01,nan,2.082631349563598633e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.083529472351074219e+00,nan,3.241340160369873047e+00,8.708268165588378906e+00,4.378074169158935547e+00,nan,6.508010864257812500e+00,6.287138938903808594e+00,3.473374128341674805e+00,5.995666503906250000e+00,8.509512901306152344e+00,nan,7.241154670715332031e+00,5.297722339630126953e+00,1.147672367095947266e+01,7.110539913177490234e+00,4.562320709228515625e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.423777341842651367e+00,9.747507095336914062e+00,1.709386634826660156e+01,nan,3.855300188064575195e+00,1.338373470306396484e+01,1.131945514678955078e+01,nan,nan,nan,8.179029464721679688e+00,nan,nan,nan,nan,nan,nan,nan,nan
nan,1.916528701782226562e+01,nan,2.082631349563598633e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.083529472351074219e+00,nan,3.241340160369873047e+00,8.708268165588378906e+00,4.378074169158935547e+00,nan,6.508010864257812500e+00,6.287138938903808594e+00,3.473374128341674805e+00,5.995666503906250000e+00,8.509512901306152344e+00,nan,7.241154670715332031e+00,5.297722339630126953e+00,1.147672367095947266e+01,7.110539913177490234e+00,4.562320709228515625e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.423777341842651367e+00,9.747507095336914062e+00,1.709386634826660156e+01,nan,3.855300188064575195e+00,1.338373470306396484e+01,1.131945514678955078e+01,nan,nan,nan,8.179029464721679688e+00,nan,nan,nan,nan,nan,nan,nan,nan
nan,1.916528701782226562e+01,nan,2.082631349563598633e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.083529472351074219e+00,nan,3.241340160369873047e+00,8.708268165588378906e+00,4.378074169158935547e+00,nan,6.508010864257812500e+00,6.287138938903808594e+00,3.473374128341674805e+00,5.995666503906250000e+00,8.509512901306152344e+00,nan,7.241154670715332031e+00,5.297722339630126953e+00,1.147672367095947266e+01,7.110539913177490234e+00,4.562320709228515625e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.423777341842651367e+00,9.747507095336914062e+00,1.709386634826660156e+01,nan,3.855300188064575195e+00,1.338373470306396484e+01,1.131945514678955078e+01,nan,nan,nan,8.179029464721679688e+00,nan,nan,nan,nan,nan,nan,nan,nan
nan,1.916528701782226562e+01,nan,2.082631349563598633e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.083529472351074219e+00,nan,3.241340160369873047e+00,8.708268165588378906e+00,4.378074169158935547e+00,nan,6.508010864257812500e+00,6.287138938903808594e+00,3.473374128341674805e+00,5.995666503906250000e+00,8.509512901306152344e+00,nan,7.241154670715332031e+00,5.297722339630126953e+00,1.147672367095947266e+01,7.110539913177490234e+00,4.562320709228515625e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.423777341842651367e+00,9.747507095336914062e+00,1.709386634826660156e+01,nan,3.855300188064575195e+00,1.338373470306396484e+01,1.131945514678955078e+01,nan,nan,nan,8.179029464721679688e+00,nan,nan,nan,nan,nan,nan,nan,nan
nan,1.916528701782226562e+01,nan,2.082631349563598633e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.083529472351074219e+00,nan,3.241340160369873047e+00,8.708268165588378906e+00,4.378074169158935547e+00,nan,6.508010864257812500e+00,6.287138938903808594e+00,3.473374128341674805e+00,5.995666503906250000e+00,8.509512901306152344e+00,nan,7.241154670715332031e+00,5.297722339630126953e+00,1.147672367095947266e+01,7.110539913177490234e+00,4.562320709228515625e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.423777341842651367e+00,9.747507095336914062e+00,1.709386634826660156e+01,nan,3.855300188064575195e+00,1.338373470306396484e+01,1.131945514678955078e+01,nan,nan,nan,8.179029464721679688e+00,nan,nan,nan,nan,nan,nan,nan,nan
